OrderID,CustomerID,ProductID,OrderDate,Quantity,UnitPrice,TotalAmount,PaymentID,ShippingID,OrderStatus
9973,3622,148,2024-08-18,1,43245,43245,9973,9973,Delivered
9974,766,471,2025-01-02,4,8658,34632,9974,9974,Delivered
9975,3843,332,2024-10-26,2,34959,69918,9975,9975,Shipped
9976,3555,297,2023-11-18,5,21547,107735,9976,9976,Shipped
9977,2907,291,2024-10-06,4,48646,194584,9977,9977,Delivered
9978,1233,242,2024-06-27,5,20148,100740,9978,9978,Delivered
9979,2620,330,2023-09-17,2,7822,15644,9979,9979,Delivered
9980,4011,109,2023-08-08,5,32095,160475,9980,9980,Delivered
9981,4250,22,2023-11-07,4,29434,117736,9981,9981,Shipped
9982,1851,189,2023-07-29,3,20285,60855,9982,9982,Delivered
9983,2384,466,2024-11-07,4,25782,103128,9983,9983,Delivered
9984,489,125,2025-01-26,2,7798,15596,9984,9984,Delivered
9985,1535,150,2023-01-21,2,24452,48904,9985,9985,Delivered
9986,2993,29,2024-04-23,3,14251,42753,9986,9986,Cancelled
9987,1345,88,2024-06-01,5,18503,92515,9987,9987,Shipped
9988,1567,423,2025-04-09,5,16493,82465,9988,9988,Shipped
9989,4391,483,2024-09-09,3,25705,77115,9989,9989,Shipped
9990,879,338,2024-08-20,2,20569,41138,9990,9990,Delivered
9991,4105,362,2024-08-19,3,31080,93240,9991,9991,Delivered
9992,1938,341,2024-01-24,1,11152,11152,9992,9992,Delivered
9993,2071,170,2024-01-27,3,41383,124149,9993,9993,Delivered
9994,4867,408,2025-01-25,2,19250,38500,9994,9994,Delivered
9995,3223,94,2023-04-18,1,35567,35567,9995,9995,Delivered
9996,232,209,2023-02-10,1,49921,49921,9996,9996,Shipped
9997,3901,187,2024-02-05,1,41076,41076,9997,9997,Cancelled
9998,4362,63,2023-01-05,2,19418,38836,9998,9998,Delivered
9999,32,378,2024-01-13,5,24550,122750,9999,9999,Delivered
10000,3127,263,2024-04-24,5,33671,168355,10000,10000,Delivered
10001,3665,416,2025-05-05,3,5868,17604,10001,10001,Shipped
10002,651,138,2023-08-14,4,30188,120752,10002,10002,Delivered
10003,1081,452,2024-05-24,3,8479,25437,10003,10003,Delivered
10004,549,484,2023-04-09,4,19253,77012,10004,10004,Delivered
10005,3685,488,2024-06-04,4,42615,170460,10005,10005,Shipped
10006,1379,3,2025-01-25,3,5825,17475,10006,10006,Delivered
10007,4403,185,2024-09-14,1,41466,41466,10007,10007,Delivered
10008,714,99,2023-08-24,4,34335,137340,10008,10008,Delivered
10009,4931,320,2024-06-29,3,22259,66777,10009,10009,Shipped
10010,3030,366,2024-09-15,4,11744,46976,10010,10010,Shipped
10011,4513,180,2025-04-03,4,30458,121832,10011,10011,Delivered
10012,121,126,2023-04-01,3,25413,76239,10012,10012,Delivered
10013,2681,91,2023-06-04,5,7913,39565,10013,10013,Delivered
10014,2244,57,2023-09-21,1,8098,8098,10014,10014,Delivered
10015,4040,171,2024-05-29,1,36548,36548,10015,10015,Delivered
10016,641,341,2024-06-22,4,17263,69052,10016,10016,Delivered
10017,2479,490,2024-09-12,1,34088,34088,10017,10017,Delivered
10018,757,485,2024-08-06,2,7196,14392,10018,10018,Shipped
10019,3436,362,2023-07-26,4,40522,162088,10019,10019,Delivered
10020,1771,15,2024-08-26,1,49261,49261,10020,10020,Delivered
10021,2806,97,2024-03-30,5,40965,204825,10021,10021,Delivered
10022,485,252,2024-11-11,3,15215,45645,10022,10022,Shipped
10023,1160,184,2025-01-25,1,16758,16758,10023,10023,Delivered
10024,735,152,2023-09-11,3,20590,61770,10024,10024,Delivered
10025,4720,267,2023-10-27,1,35680,35680,10025,10025,Cancelled
10026,1005,399,2024-09-30,5,39991,199955,10026,10026,Delivered
10027,3615,412,2024-06-29,2,44702,89404,10027,10027,Shipped
10028,3465,30,2024-12-25,1,34557,34557,10028,10028,Delivered
10029,133,381,2024-07-01,3,31113,93339,10029,10029,Delivered
10030,3110,387,2023-06-11,4,17634,70536,10030,10030,Delivered
10031,1253,92,2024-11-28,3,34227,102681,10031,10031,Delivered
10032,3606,285,2023-11-09,4,6029,24116,10032,10032,Shipped
10033,3742,129,2023-01-14,5,11447,57235,10033,10033,Delivered
10034,2949,306,2023-02-03,4,40008,160032,10034,10034,Shipped
10035,879,31,2023-11-15,4,9722,38888,10035,10035,Delivered
10036,314,69,2024-07-28,4,38016,152064,10036,10036,Delivered
10037,3779,420,2023-01-12,4,38709,154836,10037,10037,Delivered
10038,2075,4,2024-12-09,3,26638,79914,10038,10038,Delivered
10039,3025,66,2024-11-21,3,6369,19107,10039,10039,Shipped
10040,2448,338,2025-05-07,5,17501,87505,10040,10040,Delivered
10041,3133,404,2023-07-30,5,2581,12905,10041,10041,Delivered
10042,2515,185,2025-04-01,5,47948,239740,10042,10042,Delivered
10043,4303,216,2023-04-16,2,13967,27934,10043,10043,Delivered
10044,1434,2,2024-04-23,4,4524,18096,10044,10044,Delivered
10045,3202,280,2024-08-27,3,17526,52578,10045,10045,Delivered
10046,167,207,2024-12-11,5,34052,170260,10046,10046,Cancelled
10047,2124,62,2023-09-07,4,9897,39588,10047,10047,Shipped
10048,862,40,2025-06-08,5,33125,165625,10048,10048,Delivered
10049,3038,9,2024-08-13,1,29356,29356,10049,10049,Delivered
10050,4024,210,2023-01-11,1,34907,34907,10050,10050,Shipped
10051,386,172,2023-06-21,5,3652,18260,10051,10051,Shipped
10052,4116,363,2024-05-29,1,12347,12347,10052,10052,Delivered
10053,250,437,2024-03-07,3,25534,76602,10053,10053,Shipped
10054,117,57,2024-08-12,4,17339,69356,10054,10054,Delivered
10055,1531,86,2023-01-18,3,27870,83610,10055,10055,Shipped
10056,4354,490,2023-05-11,5,41277,206385,10056,10056,Delivered
10057,3341,350,2025-01-13,2,39419,78838,10057,10057,Delivered
10058,1351,52,2023-03-01,3,34273,102819,10058,10058,Delivered
10059,1185,47,2025-05-04,4,3870,15480,10059,10059,Delivered
10060,549,368,2025-02-02,4,25773,103092,10060,10060,Delivered
10061,2935,460,2023-11-03,4,10929,43716,10061,10061,Shipped
10062,597,395,2023-10-06,1,21329,21329,10062,10062,Delivered
10063,4191,493,2023-11-03,4,14464,57856,10063,10063,Delivered
10064,1339,493,2025-02-11,3,46131,138393,10064,10064,Delivered
10065,1364,216,2024-04-01,3,32248,96744,10065,10065,Delivered
10066,3611,77,2024-10-06,1,41952,41952,10066,10066,Delivered
10067,469,170,2023-05-02,3,33375,100125,10067,10067,Delivered
10068,1902,293,2024-04-12,5,30104,150520,10068,10068,Delivered
10069,4861,217,2023-03-21,3,36183,108549,10069,10069,Shipped
10070,2900,306,2023-09-04,3,43999,131997,10070,10070,Cancelled
10071,4455,489,2023-05-12,5,36169,180845,10071,10071,Delivered
10072,2086,459,2025-04-02,1,14565,14565,10072,10072,Delivered
10073,178,79,2024-05-18,3,5441,16323,10073,10073,Delivered
10074,4456,38,2023-02-13,5,23033,115165,10074,10074,Shipped
10075,827,17,2023-03-25,4,40514,162056,10075,10075,Delivered
10076,4544,189,2023-12-10,4,42263,169052,10076,10076,Delivered
10077,4206,15,2024-07-01,1,25522,25522,10077,10077,Delivered
10078,1228,154,2024-08-14,4,8901,35604,10078,10078,Shipped
10079,3514,361,2025-03-28,4,39918,159672,10079,10079,Delivered
10080,4376,335,2023-09-04,3,30604,91812,10080,10080,Delivered
10081,1376,328,2024-05-22,5,14060,70300,10081,10081,Delivered
10082,4441,403,2023-08-25,4,10417,41668,10082,10082,Delivered
10083,1385,53,2023-05-25,2,46391,92782,10083,10083,Delivered
10084,3921,438,2024-06-01,4,49177,196708,10084,10084,Delivered
10085,1737,239,2024-04-21,2,8260,16520,10085,10085,Delivered
10086,4153,393,2025-05-12,2,3697,7394,10086,10086,Delivered
10087,552,358,2023-03-22,4,10823,43292,10087,10087,Delivered
10088,4295,70,2024-05-26,4,22228,88912,10088,10088,Delivered
10089,609,67,2024-09-25,5,46349,231745,10089,10089,Delivered
10090,2442,66,2023-03-22,3,45676,137028,10090,10090,Shipped
10091,1924,487,2024-04-01,3,9250,27750,10091,10091,Delivered
10092,4404,267,2025-01-07,2,25940,51880,10092,10092,Delivered
10093,2195,493,2024-07-12,5,1246,6230,10093,10093,Delivered
10094,1436,221,2024-02-18,3,23171,69513,10094,10094,Delivered
10095,978,233,2024-01-30,5,8685,43425,10095,10095,Delivered
10096,901,195,2025-03-07,1,34372,34372,10096,10096,Delivered
10097,303,203,2024-07-27,4,8202,32808,10097,10097,Delivered
10098,410,117,2023-06-03,3,40609,121827,10098,10098,Shipped
10099,989,431,2025-06-18,4,33757,135028,10099,10099,Delivered
10100,850,104,2024-03-02,1,44831,44831,10100,10100,Delivered
10101,1206,6,2025-02-24,4,13450,53800,10101,10101,Shipped
10102,2996,10,2023-12-27,4,16042,64168,10102,10102,Delivered
10103,346,294,2023-09-22,5,20763,103815,10103,10103,Delivered
10104,3365,250,2024-02-04,5,24165,120825,10104,10104,Cancelled
10105,4555,64,2024-04-15,5,20095,100475,10105,10105,Delivered
10106,2069,96,2024-06-30,1,26889,26889,10106,10106,Shipped
10107,3933,27,2025-03-27,2,36417,72834,10107,10107,Shipped
10108,4112,341,2024-08-12,2,25529,51058,10108,10108,Delivered
10109,1113,392,2023-07-25,2,834,1668,10109,10109,Delivered
10110,120,385,2024-10-15,1,8413,8413,10110,10110,Delivered
10111,1015,403,2024-08-03,2,28850,57700,10111,10111,Delivered
10112,3198,86,2024-05-04,1,659,659,10112,10112,Delivered
10113,2166,412,2024-09-13,1,6414,6414,10113,10113,Delivered
10114,2739,301,2025-05-15,1,41746,41746,10114,10114,Shipped
10115,4647,56,2024-07-30,5,8817,44085,10115,10115,Delivered
10116,3117,14,2024-06-23,1,47245,47245,10116,10116,Delivered
10117,623,326,2023-06-07,4,48964,195856,10117,10117,Delivered
10118,1860,124,2024-12-10,4,43137,172548,10118,10118,Delivered
10119,3930,259,2023-11-12,2,16769,33538,10119,10119,Delivered
10120,2862,311,2024-08-31,3,28476,85428,10120,10120,Shipped
10121,4628,98,2025-04-24,2,27835,55670,10121,10121,Delivered
10122,721,91,2023-04-13,2,2236,4472,10122,10122,Delivered
10123,4949,487,2023-07-15,1,31219,31219,10123,10123,Delivered
10124,4770,122,2023-07-07,1,34507,34507,10124,10124,Shipped
10125,4867,65,2023-11-01,5,38912,194560,10125,10125,Delivered
10126,605,308,2024-05-20,5,12837,64185,10126,10126,Shipped
10127,3635,277,2023-05-13,2,36707,73414,10127,10127,Delivered
10128,556,443,2024-09-22,4,10153,40612,10128,10128,Shipped
10129,2699,10,2024-07-12,4,33631,134524,10129,10129,Delivered
10130,2902,396,2023-07-21,2,10268,20536,10130,10130,Delivered
10131,882,470,2025-01-31,4,15831,63324,10131,10131,Delivered
10132,1041,187,2025-04-25,3,6570,19710,10132,10132,Delivered
10133,2187,399,2023-08-02,3,43765,131295,10133,10133,Delivered
10134,3603,128,2024-11-01,5,20515,102575,10134,10134,Delivered
10135,1334,265,2024-09-03,3,1697,5091,10135,10135,Delivered
10136,2267,365,2023-06-27,4,16009,64036,10136,10136,Delivered
10137,2027,190,2025-02-19,3,41655,124965,10137,10137,Delivered
10138,182,199,2024-01-15,5,47114,235570,10138,10138,Shipped
10139,4495,238,2025-03-28,2,22271,44542,10139,10139,Delivered
10140,3630,392,2025-06-14,2,11938,23876,10140,10140,Delivered
10141,3753,292,2025-05-25,2,15247,30494,10141,10141,Delivered
10142,3910,216,2025-04-23,3,43156,129468,10142,10142,Delivered
10143,4239,129,2023-12-04,2,1699,3398,10143,10143,Delivered
10144,3971,95,2024-08-13,4,34826,139304,10144,10144,Shipped
10145,788,431,2023-04-19,3,43093,129279,10145,10145,Delivered
10146,4901,165,2023-11-06,1,9610,9610,10146,10146,Delivered
10147,1626,313,2025-02-16,3,5650,16950,10147,10147,Delivered
10148,2455,26,2024-05-08,2,27181,54362,10148,10148,Delivered
10149,4343,65,2025-05-13,1,22987,22987,10149,10149,Delivered
10150,619,245,2024-10-15,3,49467,148401,10150,10150,Delivered
10151,2413,178,2024-04-01,3,23971,71913,10151,10151,Shipped
10152,4393,497,2024-02-17,3,31833,95499,10152,10152,Delivered
10153,3887,85,2024-09-09,5,34346,171730,10153,10153,Cancelled
10154,206,482,2023-01-02,5,5563,27815,10154,10154,Delivered
10155,3364,148,2023-07-03,1,49879,49879,10155,10155,Delivered
10156,1071,211,2025-06-11,5,46424,232120,10156,10156,Shipped
10157,2762,104,2023-09-11,5,17851,89255,10157,10157,Delivered
10158,3672,15,2024-04-18,2,38554,77108,10158,10158,Delivered
10159,973,408,2024-02-15,1,25048,25048,10159,10159,Delivered
10160,1370,483,2023-12-15,5,10998,54990,10160,10160,Shipped
10161,1575,383,2023-03-28,3,18873,56619,10161,10161,Delivered
10162,4859,163,2023-12-15,3,43952,131856,10162,10162,Cancelled
10163,4623,191,2024-08-29,1,9521,9521,10163,10163,Delivered
10164,2495,67,2023-02-04,5,29864,149320,10164,10164,Shipped
10165,2864,50,2023-07-19,1,6695,6695,10165,10165,Delivered
10166,2573,225,2023-08-29,1,5809,5809,10166,10166,Delivered
10167,563,278,2023-04-13,2,34155,68310,10167,10167,Shipped
10168,4967,299,2024-09-10,2,9758,19516,10168,10168,Delivered
10169,280,438,2023-03-08,3,39304,117912,10169,10169,Delivered
10170,214,125,2024-05-03,5,34041,170205,10170,10170,Shipped
10171,1406,22,2025-04-17,4,16555,66220,10171,10171,Delivered
10172,3287,386,2023-11-22,5,37199,185995,10172,10172,Shipped
10173,3021,243,2023-12-20,1,6027,6027,10173,10173,Delivered
10174,85,312,2024-02-16,4,30134,120536,10174,10174,Delivered
10175,3000,251,2025-05-02,5,9457,47285,10175,10175,Delivered
10176,1689,123,2025-04-29,2,15701,31402,10176,10176,Delivered
10177,304,446,2025-02-20,1,33369,33369,10177,10177,Delivered
10178,3306,124,2024-07-14,1,8205,8205,10178,10178,Cancelled
10179,1122,471,2023-06-05,5,8577,42885,10179,10179,Delivered
10180,3386,157,2025-05-22,2,45624,91248,10180,10180,Delivered
10181,1117,202,2023-04-02,3,48322,144966,10181,10181,Delivered
10182,45,20,2024-10-22,4,36720,146880,10182,10182,Shipped
10183,1662,264,2023-06-19,1,22938,22938,10183,10183,Delivered
10184,3019,357,2023-12-31,4,6015,24060,10184,10184,Delivered
10185,3936,463,2023-12-30,2,32683,65366,10185,10185,Delivered
10186,2745,156,2023-07-14,3,47478,142434,10186,10186,Delivered
10187,1754,162,2025-03-02,2,7602,15204,10187,10187,Shipped
10188,2885,32,2024-01-31,3,2983,8949,10188,10188,Delivered
10189,680,230,2023-03-27,3,26405,79215,10189,10189,Shipped
10190,35,347,2024-06-13,5,17732,88660,10190,10190,Delivered
10191,259,445,2024-11-21,2,25402,50804,10191,10191,Shipped
10192,1712,171,2025-04-15,3,10082,30246,10192,10192,Delivered
10193,1179,169,2023-09-01,1,11057,11057,10193,10193,Delivered
10194,4946,399,2025-02-03,4,3951,15804,10194,10194,Shipped
10195,969,468,2024-09-20,2,26956,53912,10195,10195,Delivered
10196,1542,37,2025-02-13,2,29165,58330,10196,10196,Delivered
10197,3675,425,2024-08-16,4,43255,173020,10197,10197,Shipped
10198,2335,475,2024-01-04,1,13708,13708,10198,10198,Shipped
10199,4360,455,2025-05-06,1,41129,41129,10199,10199,Delivered
10200,2398,365,2024-03-02,5,12386,61930,10200,10200,Delivered
10201,2171,357,2025-03-18,1,24774,24774,10201,10201,Delivered
10202,2520,401,2025-05-05,2,15823,31646,10202,10202,Delivered
10203,335,446,2023-10-10,4,43934,175736,10203,10203,Delivered
10204,519,74,2024-02-03,4,39193,156772,10204,10204,Shipped
10205,3341,332,2023-02-12,4,37022,148088,10205,10205,Delivered
10206,348,356,2024-11-06,3,17040,51120,10206,10206,Delivered
10207,235,417,2025-03-01,3,14663,43989,10207,10207,Cancelled
10208,3658,304,2023-12-13,1,27996,27996,10208,10208,Delivered
10209,2405,112,2023-02-15,5,48185,240925,10209,10209,Delivered
10210,1861,294,2025-01-19,4,17027,68108,10210,10210,Delivered
10211,1833,468,2024-09-19,5,14106,70530,10211,10211,Delivered
10212,1605,59,2025-03-11,2,26772,53544,10212,10212,Shipped
10213,3633,428,2025-02-09,2,6791,13582,10213,10213,Delivered
10214,2198,143,2023-08-28,5,20893,104465,10214,10214,Delivered
10215,3709,430,2023-07-04,2,9482,18964,10215,10215,Delivered
10216,4383,227,2024-02-13,2,2384,4768,10216,10216,Delivered
10217,3547,106,2025-05-09,5,28295,141475,10217,10217,Delivered
10218,4784,331,2025-05-30,4,14761,59044,10218,10218,Delivered
10219,2039,181,2024-10-30,2,43077,86154,10219,10219,Delivered
10220,2618,408,2024-10-07,4,28412,113648,10220,10220,Delivered
10221,478,292,2024-02-09,2,4936,9872,10221,10221,Delivered
10222,4712,313,2024-09-02,4,49399,197596,10222,10222,Shipped
10223,3798,55,2024-10-02,2,17557,35114,10223,10223,Delivered
10224,4940,247,2023-01-31,3,25461,76383,10224,10224,Shipped
10225,1674,393,2025-01-22,2,36458,72916,10225,10225,Delivered
10226,802,475,2025-01-18,5,35282,176410,10226,10226,Delivered
10227,2359,23,2025-01-11,3,284,852,10227,10227,Delivered
10228,4243,180,2024-12-04,3,11474,34422,10228,10228,Shipped
10229,3040,138,2024-02-08,5,7264,36320,10229,10229,Delivered
10230,3255,179,2025-03-17,2,49104,98208,10230,10230,Delivered
10231,4773,227,2023-08-05,2,3220,6440,10231,10231,Shipped
10232,3879,426,2023-08-01,2,42449,84898,10232,10232,Delivered
10233,1609,411,2024-08-03,4,6169,24676,10233,10233,Delivered
10234,556,313,2023-06-21,2,44411,88822,10234,10234,Delivered
10235,4443,437,2024-10-29,5,16388,81940,10235,10235,Delivered
10236,1786,37,2025-05-06,5,32865,164325,10236,10236,Delivered
10237,3029,184,2024-12-01,3,30535,91605,10237,10237,Cancelled
10238,2947,410,2024-11-17,5,16637,83185,10238,10238,Shipped
10239,2519,114,2023-04-07,4,25234,100936,10239,10239,Shipped
10240,1698,454,2023-01-09,4,10668,42672,10240,10240,Delivered
10241,1810,131,2023-01-05,4,32979,131916,10241,10241,Delivered
10242,2413,323,2025-03-12,3,23876,71628,10242,10242,Delivered
10243,4284,128,2023-06-02,4,33002,132008,10243,10243,Shipped
10244,891,399,2023-11-23,2,18696,37392,10244,10244,Delivered
10245,3060,373,2023-11-13,4,45737,182948,10245,10245,Delivered
10246,3924,323,2024-12-12,4,43050,172200,10246,10246,Delivered
10247,2260,480,2024-02-06,5,18408,92040,10247,10247,Delivered
10248,3506,288,2024-05-01,1,33776,33776,10248,10248,Shipped
10249,1974,117,2025-02-23,3,25332,75996,10249,10249,Delivered
10250,961,340,2023-07-31,2,8477,16954,10250,10250,Delivered
10251,2108,309,2024-08-28,3,1958,5874,10251,10251,Cancelled
10252,4714,374,2024-11-09,3,25769,77307,10252,10252,Delivered
10253,3582,100,2025-05-24,1,48714,48714,10253,10253,Delivered
10254,3739,320,2025-03-11,3,27723,83169,10254,10254,Cancelled
10255,324,42,2023-06-30,2,36910,73820,10255,10255,Delivered
10256,1821,361,2025-01-05,2,43540,87080,10256,10256,Delivered
10257,382,415,2023-10-27,2,2788,5576,10257,10257,Delivered
10258,2377,294,2025-01-03,2,22922,45844,10258,10258,Delivered
10259,4013,222,2023-11-25,2,4832,9664,10259,10259,Delivered
10260,3147,141,2024-02-07,1,25697,25697,10260,10260,Delivered
10261,731,85,2024-10-15,3,12192,36576,10261,10261,Cancelled
10262,1304,130,2024-04-11,2,32309,64618,10262,10262,Shipped
10263,3776,177,2023-04-02,4,6216,24864,10263,10263,Delivered
10264,352,205,2023-03-21,3,39390,118170,10264,10264,Delivered
10265,217,298,2024-01-30,3,33209,99627,10265,10265,Delivered
10266,2736,185,2025-04-20,3,20684,62052,10266,10266,Delivered
10267,2833,480,2023-08-12,1,32172,32172,10267,10267,Delivered
10268,2397,296,2024-02-02,3,48654,145962,10268,10268,Delivered
10269,874,137,2024-09-06,3,18060,54180,10269,10269,Delivered
10270,65,43,2024-09-16,3,8913,26739,10270,10270,Delivered
10271,2060,15,2024-09-18,4,10449,41796,10271,10271,Delivered
10272,3777,377,2025-04-08,1,19025,19025,10272,10272,Delivered
10273,812,195,2023-05-10,3,35447,106341,10273,10273,Delivered
10274,608,300,2024-12-02,5,38867,194335,10274,10274,Delivered
10275,4984,416,2023-09-10,4,30410,121640,10275,10275,Delivered
10276,4356,338,2023-02-26,5,34927,174635,10276,10276,Delivered
10277,3079,144,2023-03-04,1,42181,42181,10277,10277,Delivered
10278,316,42,2023-09-03,1,6768,6768,10278,10278,Cancelled
10279,3954,51,2025-01-31,3,5883,17649,10279,10279,Delivered
10280,75,383,2025-05-29,5,8232,41160,10280,10280,Delivered
10281,2158,267,2023-08-03,2,15827,31654,10281,10281,Delivered
10282,3336,156,2024-04-10,5,7678,38390,10282,10282,Delivered
10283,1799,96,2025-01-09,1,22682,22682,10283,10283,Delivered
10284,3154,116,2023-02-10,4,49577,198308,10284,10284,Delivered
10285,4624,90,2024-06-28,1,4446,4446,10285,10285,Delivered
10286,1470,108,2024-11-24,2,2921,5842,10286,10286,Delivered
10287,1439,4,2024-04-27,5,6728,33640,10287,10287,Shipped
10288,1647,361,2024-03-19,2,16518,33036,10288,10288,Shipped
10289,3195,11,2024-07-26,3,40820,122460,10289,10289,Delivered
10290,4169,289,2025-02-23,5,43063,215315,10290,10290,Delivered
10291,694,347,2023-11-29,4,20510,82040,10291,10291,Delivered
10292,1713,32,2023-03-30,3,36193,108579,10292,10292,Delivered
10293,2505,96,2024-03-22,5,37978,189890,10293,10293,Delivered
10294,2429,135,2024-08-14,1,27128,27128,10294,10294,Delivered
10295,470,132,2025-02-28,4,37915,151660,10295,10295,Cancelled
10296,2750,157,2025-04-26,3,37059,111177,10296,10296,Delivered
10297,3085,99,2024-09-28,3,5004,15012,10297,10297,Delivered
10298,3701,322,2025-03-19,1,29025,29025,10298,10298,Cancelled
10299,3339,465,2023-04-17,4,49196,196784,10299,10299,Cancelled
10300,2731,2,2024-09-05,2,26084,52168,10300,10300,Delivered
10301,3891,309,2023-11-01,5,41608,208040,10301,10301,Delivered
10302,616,241,2023-02-09,4,2875,11500,10302,10302,Delivered
10303,2013,253,2023-05-28,5,24978,124890,10303,10303,Delivered
10304,2383,325,2023-05-23,3,48048,144144,10304,10304,Shipped
10305,549,438,2024-12-28,4,19714,78856,10305,10305,Cancelled
10306,1458,92,2024-04-04,1,45409,45409,10306,10306,Shipped
10307,4692,314,2025-06-12,4,47987,191948,10307,10307,Delivered
10308,1654,198,2024-06-29,5,18256,91280,10308,10308,Delivered
10309,4467,235,2024-08-26,3,24095,72285,10309,10309,Delivered
10310,177,475,2023-07-22,4,10979,43916,10310,10310,Delivered
10311,4227,329,2024-11-27,1,34567,34567,10311,10311,Delivered
10312,2739,250,2025-06-03,2,16586,33172,10312,10312,Delivered
10313,4353,324,2024-01-07,2,13842,27684,10313,10313,Delivered
10314,1102,413,2024-11-15,2,40191,80382,10314,10314,Delivered
10315,1347,332,2023-06-01,1,1805,1805,10315,10315,Delivered
10316,3541,197,2024-01-07,3,10679,32037,10316,10316,Delivered
10317,3414,417,2023-12-30,2,22042,44084,10317,10317,Shipped
10318,3387,500,2024-02-13,3,19571,58713,10318,10318,Delivered
10319,1680,462,2024-01-17,4,3260,13040,10319,10319,Delivered
10320,4841,439,2024-12-08,2,48043,96086,10320,10320,Delivered
10321,2352,99,2024-05-28,4,35726,142904,10321,10321,Delivered
10322,4600,104,2023-04-17,3,38230,114690,10322,10322,Delivered
10323,2491,446,2024-06-08,1,26035,26035,10323,10323,Delivered
10324,3020,90,2024-05-10,5,30211,151055,10324,10324,Delivered
10325,3115,416,2023-02-23,4,46617,186468,10325,10325,Shipped
10326,180,152,2023-12-13,3,16444,49332,10326,10326,Delivered
10327,500,343,2023-06-28,2,24439,48878,10327,10327,Delivered
10328,3153,456,2024-07-31,2,44743,89486,10328,10328,Delivered
10329,4591,336,2025-06-07,1,37624,37624,10329,10329,Cancelled
10330,2358,300,2023-12-10,1,10892,10892,10330,10330,Delivered
10331,1731,348,2024-07-02,4,4514,18056,10331,10331,Delivered
10332,2444,162,2023-01-31,1,49817,49817,10332,10332,Delivered
10333,717,107,2024-05-25,2,21620,43240,10333,10333,Delivered
10334,4191,353,2025-06-01,5,35504,177520,10334,10334,Delivered
10335,98,170,2024-09-29,4,4301,17204,10335,10335,Delivered
10336,1420,421,2023-07-06,3,1689,5067,10336,10336,Delivered
10337,4631,431,2024-10-18,1,41065,41065,10337,10337,Delivered
10338,2627,483,2025-04-20,4,49444,197776,10338,10338,Delivered
10339,1901,103,2024-01-03,2,43233,86466,10339,10339,Delivered
10340,1215,190,2025-04-07,1,46587,46587,10340,10340,Shipped
10341,2963,23,2024-07-20,4,35501,142004,10341,10341,Delivered
10342,948,39,2024-07-26,3,12671,38013,10342,10342,Delivered
10343,3582,18,2024-08-21,3,25174,75522,10343,10343,Delivered
10344,4187,104,2025-04-09,2,35974,71948,10344,10344,Delivered
10345,3351,257,2023-04-03,4,38278,153112,10345,10345,Delivered
10346,2443,158,2025-06-17,2,33148,66296,10346,10346,Delivered
10347,1050,366,2024-08-14,5,27566,137830,10347,10347,Delivered
10348,4063,369,2024-03-01,2,44778,89556,10348,10348,Delivered
10349,1076,431,2023-09-30,2,32851,65702,10349,10349,Delivered
10350,1861,100,2023-12-25,2,25918,51836,10350,10350,Cancelled
10351,1755,428,2024-07-28,3,7053,21159,10351,10351,Delivered
10352,2797,264,2024-11-10,4,7361,29444,10352,10352,Delivered
10353,1319,1,2023-08-04,5,27571,137855,10353,10353,Delivered
10354,1479,48,2024-03-07,3,16699,50097,10354,10354,Delivered
10355,2363,202,2023-05-06,2,8144,16288,10355,10355,Delivered
10356,107,270,2023-11-22,2,47186,94372,10356,10356,Delivered
10357,4189,143,2023-01-16,4,31384,125536,10357,10357,Delivered
10358,4635,82,2024-12-10,3,27650,82950,10358,10358,Delivered
10359,4022,415,2024-03-22,1,30590,30590,10359,10359,Delivered
10360,4026,464,2024-06-18,2,4145,8290,10360,10360,Delivered
10361,2217,420,2023-05-11,5,10992,54960,10361,10361,Delivered
10362,314,137,2023-10-15,1,26473,26473,10362,10362,Cancelled
10363,3424,492,2023-05-26,5,20835,104175,10363,10363,Delivered
10364,3753,178,2023-12-18,3,12308,36924,10364,10364,Delivered
10365,1719,60,2024-11-21,5,1689,8445,10365,10365,Shipped
10366,1250,437,2023-07-11,1,2361,2361,10366,10366,Delivered
10367,1129,444,2023-11-16,2,39541,79082,10367,10367,Delivered
10368,4141,171,2025-04-07,5,7937,39685,10368,10368,Delivered
10369,1329,307,2024-01-10,5,34464,172320,10369,10369,Delivered
10370,3500,66,2025-03-04,1,28122,28122,10370,10370,Delivered
10371,109,74,2025-05-13,3,4012,12036,10371,10371,Delivered
10372,1715,322,2023-06-23,1,10662,10662,10372,10372,Delivered
10373,4867,479,2023-09-26,4,9466,37864,10373,10373,Delivered
10374,2219,400,2024-02-12,3,40919,122757,10374,10374,Cancelled
10375,3897,426,2024-03-05,2,46774,93548,10375,10375,Delivered
10376,470,114,2024-06-29,5,13842,69210,10376,10376,Delivered
10377,1125,287,2023-09-30,2,14491,28982,10377,10377,Delivered
10378,3024,19,2025-05-10,4,45608,182432,10378,10378,Delivered
10379,813,74,2025-05-16,2,22220,44440,10379,10379,Delivered
10380,4206,448,2023-06-12,4,7467,29868,10380,10380,Delivered
10381,4193,128,2024-12-26,4,23554,94216,10381,10381,Delivered
10382,1147,31,2024-05-31,1,25736,25736,10382,10382,Delivered
10383,3439,52,2023-06-25,1,34603,34603,10383,10383,Delivered
10384,3670,8,2024-08-17,5,34767,173835,10384,10384,Delivered
