ReviewID,CustomerID,ProductID,Rating,ReviewText,ReviewDate
6853,4519,4,3,Amazing experience,2023-08-14
6854,4729,408,4,Worth buying,2024-05-23
6855,827,74,1,Worth buying,2024-12-01
6856,715,65,1,Fast delivery,2024-03-24
6857,1739,399,5,Good value,2024-07-09
6858,762,253,5,Not satisfied,2023-12-12
6859,708,217,3,Amazing experience,2023-11-22
6860,230,486,4,Amazing experience,2023-07-11
6861,3974,298,4,Very good,2024-02-23
6862,2225,54,5,Excellent product,2024-08-09
6863,4113,34,3,Highly recommended,2025-05-21
6864,4975,335,1,Fast delivery,2024-08-31
6865,1299,9,2,Worth buying,2023-02-18
6866,171,161,4,Worth buying,2023-12-23
6867,2924,295,3,Highly recommended,2023-03-05
6868,1980,337,2,Fast delivery,2024-08-04
6869,1382,123,3,Highly recommended,2023-02-07
6870,1397,459,5,Worth buying,2024-11-06
6871,1658,423,5,Worth buying,2023-08-02
6872,2893,35,3,Very good,2023-04-18
6873,355,33,3,Very good,2024-11-24
6874,1104,458,3,Not satisfied,2023-10-03
6875,1687,248,1,Average quality,2024-02-22
6876,4944,333,2,Worth buying,2024-03-29
6877,1271,112,5,Fast delivery,2023-06-04
6878,4459,281,2,Amazing experience,2023-02-20
6879,2116,396,2,Average quality,2023-12-06
6880,2690,489,2,Very good,2025-05-02
6881,4135,55,3,Fast delivery,2023-05-06
6882,2654,103,3,Average quality,2025-03-17
6883,1708,57,3,Very good,2025-06-19
6884,3409,390,4,Worth buying,2024-12-26
6885,1602,317,4,Quality could improve,2023-07-10
6886,1711,240,4,Not satisfied,2024-05-16
6887,2991,111,2,Good value,2023-08-01
6888,137,324,5,Good value,2023-08-09
6889,2111,138,1,Worth buying,2025-05-30
6890,2603,226,2,Very good,2023-01-11
6891,4610,295,3,Very good,2023-11-18
6892,3154,6,4,Good value,2024-04-10
6893,3247,169,4,Excellent product,2024-08-18
6894,3235,197,1,Worth buying,2023-01-08
6895,1286,288,4,Very good,2025-03-16
6896,3758,363,4,Highly recommended,2025-01-15
6897,2347,158,5,Very good,2023-03-11
6898,20,127,3,Very good,2024-05-26
6899,1099,292,3,Fast delivery,2023-05-01
6900,3789,137,5,Worth buying,2023-08-25
6901,813,375,4,Good value,2024-02-17
6902,3699,44,3,Average quality,2023-12-27
6903,2351,23,5,Average quality,2025-05-23
6904,878,261,3,Worth buying,2023-01-12
6905,1412,405,2,Worth buying,2024-12-18
6906,2257,179,4,Excellent product,2024-07-21
6907,490,228,2,Average quality,2025-04-10
6908,2282,235,1,Good value,2024-07-31
6909,1922,36,1,Fast delivery,2025-06-11
6910,1246,206,1,Fast delivery,2023-05-07
6911,2048,4,1,Highly recommended,2023-04-05
6912,1928,100,5,Worth buying,2024-01-04
6913,4427,387,4,Amazing experience,2023-07-19
6914,4926,489,5,Fast delivery,2024-12-15
6915,614,246,1,Fast delivery,2025-03-18
6916,1420,101,3,Average quality,2024-01-29
6917,500,440,3,Fast delivery,2024-04-14
6918,3038,67,3,Worth buying,2023-10-14
6919,1329,29,4,Not satisfied,2023-09-06
6920,4851,356,1,Average quality,2024-10-15
6921,2870,362,1,Good value,2024-05-28
6922,2543,29,2,Amazing experience,2024-03-02
6923,3497,98,2,Very good,2023-07-10
6924,1915,96,1,Quality could improve,2023-09-18
6925,635,109,4,Fast delivery,2023-09-07
6926,1919,492,3,Amazing experience,2025-06-09
6927,797,163,1,Fast delivery,2023-02-28
6928,2169,360,5,Highly recommended,2024-07-16
6929,2219,245,5,Fast delivery,2023-12-12
6930,590,103,5,Fast delivery,2024-01-07
6931,1954,247,3,Amazing experience,2023-07-21
6932,53,239,2,Excellent product,2024-03-27
6933,2434,244,2,Worth buying,2023-06-03
6934,2230,76,3,Quality could improve,2024-01-28
6935,886,355,1,Average quality,2024-07-27
6936,1825,427,4,Not satisfied,2024-08-09
6937,771,116,5,Excellent product,2023-08-28
6938,679,132,5,Excellent product,2024-12-30
6939,1640,414,2,Worth buying,2025-02-10
6940,2105,361,5,Fast delivery,2023-07-17
6941,2752,165,3,Excellent product,2025-03-10
6942,4488,347,4,Highly recommended,2024-04-10
6943,864,125,4,Good value,2025-02-11
6944,1391,426,3,Amazing experience,2023-03-08
6945,773,103,3,Worth buying,2023-05-01
6946,3124,156,5,Worth buying,2024-12-03
6947,1900,393,3,Excellent product,2024-11-07
6948,1747,266,3,Worth buying,2023-01-05
6949,800,282,3,Not satisfied,2024-08-01
6950,873,154,4,Excellent product,2025-05-06
6951,3580,461,1,Excellent product,2024-03-07
6952,1589,166,5,Not satisfied,2023-09-07
6953,2344,85,1,Excellent product,2023-07-26
6954,3332,278,1,Quality could improve,2023-11-05
6955,3238,283,4,Average quality,2025-04-10
6956,330,262,1,Not satisfied,2023-01-30
6957,807,198,5,Good value,2024-05-07
6958,2508,457,3,Amazing experience,2025-04-19
6959,4359,126,4,Quality could improve,2023-04-21
6960,2009,439,3,Quality could improve,2024-01-31
6961,4300,419,2,Very good,2024-04-01
6962,2241,254,1,Quality could improve,2024-01-08
6963,3188,42,3,Very good,2023-09-02
6964,3024,248,4,Very good,2024-02-26
6965,625,197,1,Good value,2024-01-04
6966,1250,213,2,Very good,2024-03-22
6967,4976,427,3,Worth buying,2023-03-11
6968,277,231,5,Very good,2024-11-01
6969,2266,450,4,Worth buying,2024-09-17
6970,2474,177,5,Worth buying,2023-08-31
6971,3302,87,3,Amazing experience,2023-09-02
6972,1885,417,3,Quality could improve,2024-02-02
6973,4227,161,2,Very good,2025-06-17
6974,1526,476,4,Highly recommended,2023-07-22
6975,3620,287,1,Excellent product,2023-03-15
6976,3499,265,2,Not satisfied,2023-09-21
6977,376,435,2,Excellent product,2023-11-16
6978,1946,122,5,Worth buying,2024-09-10
6979,628,365,5,Excellent product,2024-02-21
6980,3237,85,1,Worth buying,2024-05-19
6981,4125,17,5,Average quality,2024-01-27
6982,970,97,2,Good value,2024-10-16
6983,4520,346,5,Good value,2025-02-07
6984,860,393,1,Quality could improve,2023-03-11
6985,661,179,4,Quality could improve,2024-03-21
6986,4205,35,4,Very good,2024-03-05
6987,2238,187,4,Good value,2023-10-26
6988,2815,351,1,Highly recommended,2025-04-18
6989,3151,148,2,Excellent product,2023-07-19
6990,262,58,2,Not satisfied,2024-08-12
6991,4121,173,2,Highly recommended,2024-11-14
6992,2391,481,3,Fast delivery,2023-03-12
6993,75,407,3,Good value,2023-05-05
6994,3884,171,5,Excellent product,2024-06-11
6995,4901,439,4,Worth buying,2024-05-20
6996,3629,310,4,Average quality,2025-01-15
6997,3343,49,2,Quality could improve,2023-03-09
6998,4985,393,5,Not satisfied,2023-07-21
6999,1167,56,3,Good value,2024-08-15
7000,1980,375,3,Quality could improve,2024-09-15
7001,1569,52,3,Very good,2024-05-23
7002,852,131,5,Good value,2025-02-05
7003,4849,300,5,Highly recommended,2023-06-16
7004,2360,217,5,Amazing experience,2024-09-30
7005,932,470,5,Excellent product,2024-09-13
7006,284,330,1,Average quality,2024-07-20
7007,4694,194,3,Excellent product,2024-02-09
7008,43,13,1,Very good,2023-02-20
7009,505,465,1,Excellent product,2024-07-03
7010,1645,290,2,Good value,2024-03-25
7011,4501,10,5,Quality could improve,2025-04-21
7012,311,346,2,Amazing experience,2024-06-24
7013,343,317,4,Excellent product,2024-04-08
7014,2522,403,2,Quality could improve,2023-10-23
7015,3812,289,2,Fast delivery,2025-04-03
7016,3984,41,5,Fast delivery,2023-07-06
7017,4429,221,5,Amazing experience,2023-01-05
7018,445,99,4,Excellent product,2025-01-06
7019,981,320,4,Very good,2024-05-12
7020,4266,460,4,Highly recommended,2024-09-08
7021,4308,448,1,Quality could improve,2023-07-01
7022,3541,304,4,Good value,2024-07-19
7023,292,6,4,Good value,2024-08-16
7024,607,180,4,Quality could improve,2024-08-31
7025,1996,350,4,Quality could improve,2024-07-19
7026,3700,125,3,Not satisfied,2024-04-03
7027,1726,44,2,Excellent product,2024-11-06
7028,1882,84,5,Good value,2024-01-20
7029,1322,71,4,Not satisfied,2023-12-04
7030,4948,87,5,Average quality,2024-11-11
7031,2375,202,2,Not satisfied,2023-03-10
7032,2105,145,3,Good value,2023-07-11
7033,1389,455,5,Quality could improve,2023-02-22
7034,2006,451,1,Worth buying,2024-10-01
7035,4832,161,3,Quality could improve,2023-09-09
7036,278,245,2,Excellent product,2023-03-25
7037,2431,352,1,Good value,2025-01-24
7038,752,261,2,Excellent product,2023-10-30
7039,1437,275,5,Not satisfied,2023-04-30
7040,2566,257,4,Quality could improve,2025-01-26
7041,2610,465,2,Amazing experience,2025-05-27
7042,2814,39,4,Not satisfied,2024-04-21
7043,3983,388,2,Very good,2023-06-19
7044,4045,316,1,Good value,2024-07-27
7045,587,349,3,Excellent product,2024-02-24
7046,3831,429,4,Very good,2024-10-07
7047,2966,378,5,Highly recommended,2024-06-09
7048,4878,289,3,Quality could improve,2023-06-15
7049,2931,340,1,Average quality,2024-02-14
7050,2619,277,3,Very good,2023-08-26
7051,189,391,3,Very good,2024-06-05
7052,681,173,5,Average quality,2024-11-07
7053,2379,75,5,Amazing experience,2023-03-31
7054,2311,273,3,Excellent product,2023-01-04
7055,2898,420,1,Highly recommended,2024-12-01
7056,3031,188,4,Highly recommended,2024-11-20
7057,3673,125,3,Not satisfied,2024-03-07
7058,4157,267,2,Amazing experience,2024-10-17
7059,1129,481,5,Very good,2023-03-20
7060,2052,440,4,Not satisfied,2024-01-24
7061,2012,144,1,Very good,2025-02-18
7062,2160,244,1,Not satisfied,2023-09-17
7063,3739,399,3,Highly recommended,2024-06-20
7064,1383,383,2,Worth buying,2023-12-07
7065,3729,363,2,Not satisfied,2024-12-15
7066,2582,487,3,Very good,2025-02-18
7067,3871,62,4,Worth buying,2023-04-21
7068,4720,164,5,Excellent product,2023-08-11
7069,1600,269,4,Highly recommended,2025-02-21
7070,796,476,4,Amazing experience,2024-04-26
7071,2266,363,1,Quality could improve,2023-03-08
7072,2640,367,2,Excellent product,2023-08-09
7073,1040,387,1,Amazing experience,2025-05-24
7074,4602,84,4,Good value,2025-01-12
7075,490,340,4,Very good,2025-04-21
7076,2204,315,2,Average quality,2025-05-13
7077,1256,7,1,Excellent product,2024-11-19
7078,2001,58,5,Highly recommended,2025-05-20
7079,2331,292,5,Not satisfied,2024-02-12
7080,92,248,1,Worth buying,2024-09-27
7081,248,238,2,Good value,2024-12-05
7082,4637,308,5,Highly recommended,2024-02-24
7083,3477,406,3,Excellent product,2023-04-19
7084,4883,439,4,Highly recommended,2023-12-31
7085,954,179,5,Good value,2024-02-08
7086,2014,11,5,Very good,2023-03-26
7087,4915,237,2,Fast delivery,2024-09-09
7088,2660,275,2,Very good,2023-12-14
7089,1889,208,2,Average quality,2023-05-26
7090,3041,17,5,Not satisfied,2024-03-09
7091,2083,366,4,Fast delivery,2023-10-04
7092,1659,207,4,Fast delivery,2024-07-19
7093,1931,397,1,Not satisfied,2024-08-01
7094,4031,30,2,Good value,2023-02-28
7095,1426,230,3,Good value,2023-09-07
7096,653,341,4,Highly recommended,2023-05-18
7097,1936,486,1,Very good,2025-04-18
7098,3282,414,4,Not satisfied,2024-12-22
7099,3428,47,5,Very good,2024-12-14
7100,1205,379,3,Fast delivery,2023-06-18
7101,822,456,5,Not satisfied,2025-05-05
7102,4633,405,2,Fast delivery,2023-08-16
7103,2972,37,4,Very good,2024-07-18
7104,4795,270,5,Fast delivery,2023-01-13
7105,4605,451,5,Quality could improve,2025-03-23
7106,4277,425,4,Very good,2023-06-26
7107,534,96,1,Fast delivery,2025-06-06
7108,4816,151,1,Highly recommended,2025-01-05
7109,1216,120,1,Highly recommended,2024-11-11
7110,4133,183,1,Fast delivery,2025-01-03
7111,3643,169,1,Very good,2025-03-09
7112,4783,405,5,Very good,2023-12-17
7113,2085,69,2,Very good,2025-04-06
7114,1410,111,2,Good value,2024-04-15
7115,162,86,5,Amazing experience,2023-10-24
7116,4701,278,3,Very good,2024-11-27
7117,1480,49,1,Highly recommended,2024-07-16
7118,4124,329,5,Worth buying,2025-03-10
7119,2236,96,1,Very good,2024-03-05
7120,4870,439,5,Highly recommended,2024-03-26
7121,1649,152,2,Good value,2025-03-15
7122,1249,1,3,Highly recommended,2024-03-02
7123,1066,32,2,Worth buying,2024-10-07
7124,171,347,2,Good value,2023-04-01
7125,3404,353,3,Average quality,2023-07-17
7126,3899,137,1,Highly recommended,2024-10-24
7127,3111,190,4,Amazing experience,2024-08-30
7128,4012,369,2,Not satisfied,2024-12-18
7129,2334,442,1,Quality could improve,2023-07-15
7130,578,257,5,Highly recommended,2024-01-20
7131,4501,169,3,Amazing experience,2023-03-08
7132,3856,296,4,Excellent product,2024-04-07
7133,2391,391,1,Quality could improve,2025-03-01
7134,4416,368,2,Not satisfied,2023-10-15
7135,810,188,2,Amazing experience,2023-11-15
7136,2538,84,1,Amazing experience,2025-02-15
7137,4974,204,3,Worth buying,2024-02-15
7138,1032,473,2,Highly recommended,2025-04-10
7139,4349,407,3,Very good,2023-02-07
7140,4315,238,4,Worth buying,2025-02-18
7141,4247,312,4,Not satisfied,2024-03-06
7142,1058,51,3,Amazing experience,2024-06-16
7143,2142,112,1,Very good,2024-01-31
7144,4521,93,1,Good value,2024-12-27
7145,3672,143,1,Fast delivery,2023-05-24
7146,287,311,5,Excellent product,2024-04-10
7147,3407,62,3,Not satisfied,2024-08-26
7148,174,202,3,Fast delivery,2024-05-20
7149,2549,339,2,Average quality,2024-07-14
7150,2511,358,3,Not satisfied,2024-02-12
7151,2942,336,4,Very good,2024-04-06
7152,1109,122,2,Quality could improve,2023-04-09
7153,527,390,3,Amazing experience,2025-01-27
7154,1387,115,5,Amazing experience,2024-10-28
7155,4437,124,2,Quality could improve,2024-02-15
7156,2618,313,2,Excellent product,2025-03-07
7157,1564,476,1,Highly recommended,2024-05-31
7158,3098,11,2,Amazing experience,2025-01-11
7159,3298,68,4,Worth buying,2024-03-29
7160,1534,453,2,Excellent product,2023-11-25
7161,1353,411,3,Highly recommended,2023-03-24
7162,115,23,2,Not satisfied,2024-05-16
7163,1529,27,2,Fast delivery,2024-01-06
7164,2297,101,1,Worth buying,2025-01-02
7165,2344,79,4,Average quality,2025-04-13
7166,2511,371,3,Average quality,2024-09-15
7167,3529,490,4,Highly recommended,2023-12-09
7168,2682,434,4,Amazing experience,2024-05-05
7169,1344,69,1,Good value,2025-06-15
7170,57,356,2,Very good,2023-09-27
7171,3293,50,5,Worth buying,2024-11-25
7172,2536,46,3,Quality could improve,2023-12-24
7173,4224,37,4,Highly recommended,2024-05-03
7174,271,494,4,Fast delivery,2024-04-29
7175,4652,284,2,Amazing experience,2025-02-26
7176,3683,42,1,Not satisfied,2023-12-09
7177,578,167,1,Good value,2024-11-23
7178,48,353,2,Not satisfied,2025-03-13
7179,4499,368,3,Amazing experience,2024-01-18
7180,4900,406,4,Not satisfied,2023-09-10
7181,4940,464,2,Fast delivery,2023-09-06
7182,819,431,2,Worth buying,2023-10-04
7183,283,201,1,Good value,2025-06-07
7184,469,127,5,Worth buying,2025-05-26
7185,1403,45,3,Very good,2023-02-05
7186,2364,288,2,Worth buying,2025-04-11
7187,3560,154,3,Average quality,2023-08-02
7188,4981,200,2,Excellent product,2024-09-09
7189,1117,158,3,Excellent product,2024-09-02
7190,2760,236,4,Good value,2024-03-27
7191,543,64,2,Highly recommended,2024-11-01
7192,2611,12,4,Average quality,2024-10-02
7193,904,211,5,Not satisfied,2025-01-19
7194,3379,418,1,Not satisfied,2023-04-27
7195,3230,212,2,Excellent product,2024-06-23
7196,2726,205,4,Excellent product,2024-02-01
7197,1076,99,3,Amazing experience,2023-04-16
7198,1811,136,5,Excellent product,2025-03-28
7199,4953,425,1,Amazing experience,2024-10-10
7200,2329,257,2,Amazing experience,2023-05-08
7201,4644,185,3,Quality could improve,2023-12-04
7202,2907,406,1,Very good,2023-09-12
7203,4395,168,2,Highly recommended,2023-11-06
7204,2275,237,5,Good value,2024-10-08
7205,3059,245,4,Fast delivery,2024-03-14
7206,180,479,3,Quality could improve,2024-03-30
7207,3005,439,2,Fast delivery,2023-12-10
7208,233,21,1,Amazing experience,2023-01-30
7209,4841,204,4,Quality could improve,2023-09-19
7210,4652,96,1,Fast delivery,2025-01-04
7211,3570,16,4,Amazing experience,2023-11-08
7212,1956,242,1,Fast delivery,2025-04-29
7213,1567,190,1,Very good,2024-07-21
7214,2197,432,2,Quality could improve,2024-03-19
7215,1229,208,2,Worth buying,2023-06-29
7216,854,221,1,Quality could improve,2024-07-20
7217,236,64,1,Highly recommended,2023-03-03
7218,2756,41,1,Amazing experience,2024-09-29
7219,3057,19,2,Worth buying,2023-11-10
7220,2336,294,1,Quality could improve,2025-06-05
7221,3936,221,5,Average quality,2023-03-27
7222,1746,214,5,Good value,2025-05-16
7223,3541,250,1,Good value,2023-02-10
7224,462,499,4,Quality could improve,2024-03-07
7225,3803,281,4,Highly recommended,2024-02-17
7226,171,328,5,Not satisfied,2024-06-10
7227,442,217,4,Fast delivery,2023-09-10
7228,382,57,3,Quality could improve,2023-11-17
7229,359,362,4,Not satisfied,2025-04-06
7230,4912,428,4,Highly recommended,2023-08-28
7231,3165,383,5,Good value,2023-07-22
7232,3825,34,5,Fast delivery,2024-12-01
7233,4325,99,4,Very good,2023-01-17
7234,4608,175,4,Very good,2023-09-03
7235,1365,386,5,Worth buying,2024-12-15
7236,431,118,5,Amazing experience,2024-08-27
7237,2040,182,2,Fast delivery,2024-03-18
7238,178,310,1,Good value,2025-02-15
7239,4116,74,5,Worth buying,2025-04-16
7240,3364,123,5,Average quality,2024-07-30
7241,985,344,3,Not satisfied,2023-10-09
7242,910,76,1,Good value,2023-07-08
7243,4981,229,4,Fast delivery,2023-07-02
7244,4096,167,5,Very good,2023-12-04
7245,339,52,1,Average quality,2024-11-04
7246,2986,193,5,Very good,2024-11-27
7247,2779,406,2,Excellent product,2024-12-11
7248,1449,22,4,Quality could improve,2024-04-09
7249,3989,448,1,Worth buying,2024-10-01
7250,3983,305,5,Not satisfied,2024-07-10
7251,3587,285,2,Very good,2024-10-27
7252,2415,212,2,Amazing experience,2025-04-24
7253,1225,342,3,Very good,2024-09-09
7254,4098,289,5,Amazing experience,2023-09-09
7255,1114,243,4,Highly recommended,2023-05-07
7256,293,110,3,Not satisfied,2024-12-07
7257,4074,297,1,Very good,2024-08-15
7258,4273,303,4,Good value,2024-05-20
7259,1956,146,1,Highly recommended,2023-08-18
7260,319,111,4,Good value,2025-04-18
7261,690,44,1,Worth buying,2023-10-09
7262,4453,257,2,Worth buying,2024-06-14
7263,4884,248,2,Very good,2024-01-20
7264,3979,307,4,Fast delivery,2024-01-28
7265,1549,415,1,Excellent product,2024-09-04
7266,671,51,3,Average quality,2025-03-01
7267,3350,138,2,Fast delivery,2024-09-13
7268,2548,358,5,Excellent product,2025-04-20
7269,2783,52,1,Average quality,2024-03-22
7270,3659,108,5,Fast delivery,2023-10-05
7271,2075,146,5,Good value,2025-02-27
7272,2893,406,5,Good value,2023-04-26
7273,4696,40,4,Excellent product,2025-04-16
7274,1201,370,5,Good value,2023-05-15
7275,2389,466,4,Very good,2024-03-14
7276,1425,297,2,Worth buying,2023-12-26
7277,740,432,3,Highly recommended,2025-03-26
7278,783,363,1,Excellent product,2024-08-28
7279,4145,286,1,Good value,2023-08-17
7280,4110,323,1,Worth buying,2024-01-24
7281,1583,51,2,Worth buying,2024-05-25
7282,4154,121,2,Good value,2023-03-23
7283,1014,89,3,Worth buying,2023-10-02
7284,2242,77,1,Excellent product,2023-04-22
7285,3740,267,3,Good value,2023-04-18
7286,2314,208,2,Fast delivery,2024-10-16
7287,1958,399,5,Excellent product,2023-06-20
7288,4939,431,2,Average quality,2025-06-15
7289,1945,342,2,Good value,2024-06-13
7290,4149,13,1,Excellent product,2025-03-14
7291,4109,65,1,Fast delivery,2024-08-26
7292,1548,296,3,Worth buying,2023-04-08
7293,4256,127,5,Excellent product,2023-06-07
7294,272,29,4,Highly recommended,2025-01-29
7295,4425,491,5,Very good,2023-01-17
7296,2042,349,2,Amazing experience,2024-12-12
7297,670,135,1,Amazing experience,2025-04-27
7298,206,65,2,Excellent product,2024-11-09
7299,4468,395,5,Very good,2023-11-29
7300,2805,495,5,Worth buying,2025-03-14
7301,1773,62,2,Average quality,2024-11-18
7302,1853,499,2,Excellent product,2025-04-26
7303,1562,96,2,Average quality,2024-01-16
7304,2355,124,4,Quality could improve,2024-12-28
7305,2048,286,4,Excellent product,2023-03-01
7306,1122,349,2,Worth buying,2023-04-02
7307,3739,216,3,Average quality,2023-08-19
7308,1570,251,4,Excellent product,2024-03-22
7309,3645,182,1,Highly recommended,2023-12-21
7310,4276,441,3,Average quality,2024-07-27
7311,4079,79,5,Highly recommended,2024-04-15
7312,1355,224,5,Good value,2024-03-22
7313,40,144,5,Fast delivery,2024-06-11
7314,1193,6,4,Excellent product,2023-06-22
7315,4321,346,5,Average quality,2025-05-25
7316,3689,458,5,Good value,2023-08-11
7317,1679,463,4,Amazing experience,2023-04-02
7318,1855,209,4,Excellent product,2024-02-09
7319,1300,381,5,Quality could improve,2024-10-11
7320,3664,257,5,Highly recommended,2024-06-06
7321,2908,332,2,Quality could improve,2025-01-03
7322,3575,87,2,Very good,2025-01-01
7323,2054,138,2,Average quality,2024-05-16
7324,1271,426,5,Very good,2023-06-02
7325,2308,228,1,Excellent product,2025-03-30
7326,318,201,4,Very good,2023-06-30
7327,864,140,2,Fast delivery,2025-04-11
7328,1863,12,2,Average quality,2025-03-12
7329,3710,86,5,Very good,2024-05-14
7330,977,85,5,Not satisfied,2023-01-29
7331,763,484,5,Worth buying,2024-06-20
7332,152,320,1,Good value,2023-11-27
7333,502,336,3,Worth buying,2024-09-09
7334,1257,447,1,Very good,2024-01-10
7335,3259,91,3,Highly recommended,2024-05-27
7336,883,449,5,Quality could improve,2025-01-27
7337,807,144,3,Fast delivery,2024-02-18
7338,1136,6,5,Excellent product,2023-06-10
7339,4646,417,1,Very good,2024-03-09
7340,1819,48,2,Highly recommended,2024-06-09
7341,41,410,3,Not satisfied,2025-01-01
7342,4128,173,4,Good value,2025-04-24
7343,2013,359,4,Average quality,2023-07-03
7344,4900,147,2,Very good,2024-03-10
7345,4847,162,2,Quality could improve,2023-09-19
7346,3835,419,1,Not satisfied,2023-11-19
7347,4260,412,2,Average quality,2023-09-22
7348,582,264,5,Average quality,2024-03-10
7349,4499,210,4,Very good,2024-06-06
7350,4964,107,3,Highly recommended,2023-11-08
7351,4926,418,1,Very good,2024-01-29
7352,829,232,3,Good value,2023-12-26
7353,1442,278,1,Not satisfied,2024-03-18
7354,929,341,3,Quality could improve,2024-11-08
7355,4713,171,4,Not satisfied,2025-06-11
7356,3510,473,1,Quality could improve,2024-03-01
7357,1718,438,5,Fast delivery,2025-02-25
7358,2367,347,1,Worth buying,2024-07-28
7359,2290,288,1,Worth buying,2023-08-30
7360,3033,372,1,Amazing experience,2025-04-02
7361,1688,356,2,Good value,2025-02-10
7362,2965,180,5,Worth buying,2023-07-11
7363,2322,180,1,Highly recommended,2025-06-17
7364,3987,229,2,Very good,2024-02-14
7365,2413,177,1,Fast delivery,2023-02-23
7366,4814,72,1,Fast delivery,2024-08-06
7367,2834,411,4,Amazing experience,2023-10-28
7368,2013,250,1,Very good,2024-11-10
7369,3896,302,3,Not satisfied,2024-01-05
7370,202,5,2,Not satisfied,2023-05-04
7371,3570,283,1,Fast delivery,2023-04-22
7372,574,184,5,Highly recommended,2023-12-07
7373,1410,454,2,Not satisfied,2023-01-10
7374,221,401,1,Good value,2023-06-20
7375,1120,283,3,Worth buying,2023-04-20
7376,17,343,1,Not satisfied,2024-02-24
7377,89,92,1,Very good,2024-01-19
7378,3153,378,2,Fast delivery,2025-04-27
7379,4061,481,2,Excellent product,2023-04-17
7380,4521,38,3,Very good,2024-09-01
7381,4745,371,4,Amazing experience,2024-12-05
7382,2612,134,3,Amazing experience,2023-10-08
7383,1735,66,2,Not satisfied,2025-03-24
7384,406,320,5,Quality could improve,2024-06-01
7385,2321,12,1,Very good,2024-12-30
7386,4218,329,5,Fast delivery,2023-10-08
7387,3851,105,3,Fast delivery,2023-09-28
7388,3100,208,4,Very good,2024-05-30
7389,3789,370,3,Very good,2025-02-15
7390,397,58,1,Quality could improve,2024-09-26
7391,3787,298,2,Highly recommended,2023-05-24
7392,4344,473,4,Worth buying,2023-09-15
7393,1832,15,3,Fast delivery,2023-11-22
7394,3796,460,5,Worth buying,2024-05-21
7395,3166,294,2,Not satisfied,2024-06-27
7396,98,24,1,Good value,2023-05-30
7397,1146,452,2,Amazing experience,2024-12-07
7398,122,21,3,Highly recommended,2024-02-25
7399,161,5,4,Very good,2024-06-23
7400,3583,365,1,Average quality,2023-04-25
7401,680,61,5,Very good,2023-02-12
7402,4009,210,1,Not satisfied,2023-09-02
7403,1373,7,3,Fast delivery,2024-06-23
7404,731,284,2,Not satisfied,2023-10-19
7405,40,168,4,Worth buying,2023-04-01
7406,3489,63,3,Quality could improve,2025-04-13
7407,4358,439,4,Not satisfied,2024-11-13
7408,3746,75,5,Quality could improve,2023-02-12
7409,126,488,2,Not satisfied,2023-01-17
7410,83,430,2,Highly recommended,2024-11-09
7411,2636,318,3,Average quality,2024-07-17
7412,3719,206,1,Worth buying,2024-10-31
7413,4768,427,5,Excellent product,2024-06-28
7414,860,201,2,Highly recommended,2023-01-15
7415,3765,377,5,Fast delivery,2023-08-22
7416,2817,127,4,Quality could improve,2024-04-23
7417,3449,348,3,Quality could improve,2024-12-30
7418,2340,77,5,Average quality,2023-08-18
7419,2858,355,1,Good value,2023-04-17
7420,1367,46,1,Quality could improve,2023-08-10
7421,4191,468,2,Worth buying,2023-08-31
7422,2516,474,4,Average quality,2025-05-17
7423,3178,47,4,Worth buying,2023-05-08
7424,1506,64,3,Worth buying,2024-05-06
7425,1908,233,5,Worth buying,2023-08-25
7426,3618,196,5,Highly recommended,2024-04-16
7427,4686,91,5,Very good,2023-12-22
7428,1301,90,2,Amazing experience,2024-09-13
7429,3808,444,4,Average quality,2023-01-12
7430,1356,224,4,Amazing experience,2024-05-30
7431,4309,485,4,Fast delivery,2023-01-30
7432,2928,23,1,Amazing experience,2024-01-29
7433,3053,168,3,Excellent product,2023-07-09
7434,2096,281,3,Highly recommended,2024-10-27
7435,2287,300,3,Highly recommended,2023-11-28
7436,661,154,4,Worth buying,2025-04-02
7437,3690,318,1,Highly recommended,2023-03-20
7438,4021,199,4,Worth buying,2023-07-04
7439,3614,157,5,Quality could improve,2024-12-25
7440,1460,400,5,Excellent product,2024-12-02
7441,1377,430,1,Fast delivery,2023-05-21
7442,1343,9,2,Very good,2024-04-06
7443,1541,282,2,Worth buying,2023-02-09
7444,3899,48,5,Excellent product,2023-07-25
7445,369,120,4,Very good,2023-09-12
7446,2151,401,2,Fast delivery,2023-12-01
7447,2717,313,5,Good value,2025-02-23
7448,4559,337,3,Very good,2023-03-21
7449,1254,91,4,Excellent product,2023-05-27
7450,3054,470,3,Quality could improve,2023-09-12
7451,1179,487,4,Not satisfied,2025-02-24
7452,4162,451,2,Worth buying,2024-12-12
7453,2283,46,2,Fast delivery,2024-04-29
7454,2747,398,2,Good value,2024-09-19
7455,1535,392,1,Good value,2023-09-14
7456,1141,252,5,Amazing experience,2023-09-23
7457,2136,73,3,Fast delivery,2025-04-13
7458,740,485,1,Fast delivery,2024-12-27
7459,2512,16,3,Worth buying,2024-01-30
7460,4447,274,3,Fast delivery,2025-06-12
7461,4117,6,1,Very good,2024-10-03
7462,4559,375,4,Worth buying,2024-12-28
7463,3186,251,2,Not satisfied,2023-12-23
7464,3782,90,4,Amazing experience,2023-04-01
7465,123,411,4,Quality could improve,2024-01-15
7466,3444,404,4,Average quality,2023-01-22
7467,1334,92,1,Excellent product,2023-03-31
